s,x,y,yaw,curvature
42.750305650915585,42.874784468487015,-2.505504060741986,-0.013316167817183366,-0.00010322231832928486
42.91664925267012,43.04111330317053,-2.507720498612666,-0.013333627713456586,-0.00010670326583633332
43.08299285442466,43.20744209848732,-2.509939888719695,-0.013351666598373502,-0.0001101836736177486
43.24933645617919,43.37377085309825,-2.512162327357302,-0.01337028438102772,-0.00011366352813410006
43.41568005793373,43.54009956565923,-2.514387910804342,-0.013389480968261314,-0.0001171428158505647
43.58202365968826,43.706428234820905,-2.516616735323911,-0.013409256264666158,-0.00012062152323701472
43.7483672614428,43.87275685922845,-2.5188488971629734,-0.013429610172582152,-0.00012409963676811157
43.914710863197335,44.039085437521464,-2.521084492551982,-0.013450542592101211,-0.0001275771429233955
44.08105446495187,44.2054139683339,-2.5233236177045066,-0.013472053421065944,-0.0001310540281873805
44.2473980667064,44.371742450293745,-2.5255663688168504,-0.01349414255507142,-0.00013453027904964364
44.41374166846094,44.53807088202296,-2.527812842067682,-0.013516809887465175,-0.00013800588200491755
44.58008527021548,44.704399262137244,-2.530063133617651,-0.013540055309349874,-0.00014148082355318085
44.74642887197001,44.87072758924598,-2.5323173396090186,-0.013563878709581534,-0.0001449550901997521
44.912772473724544,45.03705586195198,-2.5345755561652776,-0.013588279974773076,-0.00014842866845537946
45.079116075479085,45.20338407885142,-2.536837879390779,-0.013613258989292998,-0.00015190154483633433
45.24545967723362,45.36971223853353,-2.5391044053703538,-0.013638815635268475,-0.00015537370586449968
45.41180327898815,45.536040339580595,-2.5413752301689416,-0.01366494979258448,-0.00015884513806746421
45.578146880742686,45.702368380567705,-2.543650449831209,-0.013691661338884664,-0.00016231582797861425
45.74449048249723,45.86869636006264,-2.5459301603811832,-0.013718950149574916,-0.00016578576213722323
45.91083408425176,46.035024276625634,-2.548214457821867,-0.013746816097821135,-0.00016925492708854323
46.077177686006294,46.20135212880933,-2.55050343813487,-0.013775259054551903,-0.00017272330938389918
46.24352128776083,46.367679916151644,-2.5527971367114057,-0.013801297099870435,-7.83420448720109e-05
46.40986488951536,46.534007677758964,-2.5550926896323234,-0.013792406660089185,0.0001852287105605546
46.5762084912699,46.70033550999826,-2.557383117795521,-0.013739675558714026,0.00044876915628216767
46.742552093024436,46.86666351271087,-2.559661129648319,-0.013643108080729327,0.0007122883865865797
46.90889569477897,47.03299178409721,-2.56191943420281,-0.013502707001702419,0.0009757954514397218
47.0752392965335,47.19932041976165,-2.564150740772845,-0.01331847359710503,0.0012392993330620284
47.241582898288044,47.365649511757056,-2.5663477587134538,-0.0130904076555316,0.001502808922501223
