csv_row,waypoint_x,waypoint_y,projected_s,projected_s_wrapped,projected_x,projected_y,euclidean_error_m,signed_lateral_error_m
817.0,25.152249,-2.268833,25.026189512906463,25.026189512906463,25.15226113295397,-2.2679593488388217,0.0008737354061728674,-0.0008737354061728273
818.0,25.248035,-2.270122,25.121984179782526,25.121984179782526,25.248046561113508,-2.269289746452568,0.0008323338432138891,-0.000832333843213889
819.0,25.346821,-2.27145,25.220779098620483,25.220779098620483,25.346831946523558,-2.2706621950573145,0.0007878809898062499,-0.0007878809898062431
820.0,25.448557,-2.272819,25.322524302162982,25.322524302162982,25.44856732676955,-2.2720760021103756,0.0007430696509451647,-0.0007430696509451582
821.0,25.555533,-2.274257,25.42950995835713,25.42950995835713,25.55554264855805,-2.273562998750256,0.0006940683174722289,-0.000694068317472021
822.0,25.661394,-2.275681,25.535380526007653,25.535380526007653,25.661402984879192,-2.2750348312980386,0.0006462311656432253,-0.00064623116564322
823.0,25.774801,-2.277206,25.648797768793447,25.648797768793447,25.77480926248729,-2.276611903313101,0.0005941541400011556,-0.0005941541400011535
824.0,25.889152,-2.278744,25.763159100508396,25.763159100508396,25.88915953372247,-2.2782023941905214,0.0005416582038844715,-0.0005416582038844689
825.0,26.004166,-2.28029,25.878183478895888,25.878183478895888,26.004172784104917,-2.2798023512415586,0.00048769594594261077,-0.0004876959459426072
826.0,26.124442,-2.281908,25.99847034936199,25.99847034936199,26.124448014549596,-2.281475715730739,0.00043232610869271934,-0.00043232610869271696
827.0,26.250102,-2.283597,26.124141686239494,26.124141686239494,26.25010718806089,-2.283224150728903,0.0003728853643325572,-0.0003728853643325571
828.0,26.373661,-2.285259,26.247711850925718,26.247711850925718,26.37366539134285,-2.2849434536169912,0.00031557693788029673,-0.00031557693787995374
829.0,26.502524,-2.286991,26.376586475003236,26.376586475003236,26.502527540015656,-2.2867365988691972,0.0002544257594359619,-0.00025442575943596064
830.0,26.63411,-2.28876,26.508184350798167,26.508184350798167,26.634112677237354,-2.2885676024159487,0.00019241621020224233,-0.00019241621020222078
831.0,26.768334,-2.290565,26.64242047202903,26.64242047202903,26.768335806075584,-2.290435201270511,0.0001298112941387789,-0.00012981129413872436
832.0,26.905113,-2.292404,26.779211818951204,26.779211818951204,26.905113916088933,-2.29233815091794,6.585545404197115e-05,-6.585545404196967e-05
833.0,27.044367,-2.294275,26.918478371873896,26.918478371873896,27.044366996672053,-2.2942752394621664,2.394852906547962e-07,2.3948529063844483e-07
834.0,27.18602,-2.296179,27.060144152061525,27.060144152061525,27.186019077929153,-2.2962453021653046,6.630857666044703e-05,6.630857666041529e-05
835.0,27.329997,-2.298115,27.204134153121814,27.204134153121814,27.32999516240458,-2.2982471788511942,0.0001321916240157389,0.00013219162401573802
836.0,27.476224,-2.30008,27.350374340607097,27.350374340607097,27.476221224481662,-2.300279714026994,0.0001997333123950455,0.00019973331239504457
837.0,27.624632,-2.302074,27.498795721292325,27.498795721292325,27.62462827955398,-2.3023418135734732,0.0002678394143044892,0.0002678394143044852
838.0,27.775152,-2.304096,27.649329288166406,27.649329288166406,27.775147329201253,-2.3044323746171673,0.0003364070442714196,0.00033640704427141796
839.0,27.927719,-2.306146,27.801910047699348,27.801910047699348,27.927713388318498,-2.3065503416402655,0.0004043805794321199,0.0004043805794321182
840.0,28.088491,-2.308306,27.96269654478258,27.96269654478258,28.08848441170784,-2.308780965907779,0.0004750115989595601,0.00047501159895940785
841.0,28.241888,-2.310367,28.116107380317995,28.116107380317995,28.241880501638384,-2.3109079488755735,0.0005410008423388205,0.0005410008423388205
842.0,28.400256,-2.312494,28.27448965462219,28.27448965462219,28.400247572973047,-2.3131023797940866,0.0006084381551448426,0.0006084381551448426
843.0,28.560426,-2.314645,28.434674090434896,28.434674090434896,28.560416655855523,-2.3153201178621137,0.0006751825240487564,0.000675182524048756
844.0,28.725596,-2.316864,28.599858990886005,28.599858990886005,28.725585750345108,-2.317605191617541,0.0007412624834284542,0.0007412624834284542
845.0,28.882658,-2.318973,28.756935147253447,28.756935147253447,28.882646903214397,-2.3197761729208817,0.0008032495748445979,0.0008032495748445944
846.0,29.04787,-2.321192,28.922162048165685,28.922162048165685,29.047858051996812,-2.322057642414843,0.0008657248668923438,0.0008657248668923419
847.0,29.214456,-2.323428,29.08876305581402,29.08876305581402,29.214443209603573,-2.3243556880986778,0.0009277762675717718,0.0009277762675717674
848.0,29.377892,-2.325623,29.25221379978643,29.25221379978643,29.377878437552624,-2.3266077917867447,0.0009848851726055167,0.000984885172605515
849.0,29.536451,-2.327752,29.41078709954999,29.41078709954999,29.53643671864899,-2.3287901977860592,0.001038296007873151,0.0010382960078731429
850.0,29.690285,-2.329818,29.56463498137351,29.56463498137351,29.690270063381476,-2.3309050944395695,0.001087197048890386,0.0010871970488903716
851.0,29.83954,-2.331822,29.71390344602905,29.71390344602905,29.839524457252693,-2.3329545938235814,0.0011327004662349616,0.0011327004662349531
852.0,29.984361,-2.333767,29.85873751977161,29.85873751977161,29.984344911291302,-2.3349407993573763,0.0011739096123317022,0.001173909612331702
853.0,30.124886,-2.335654,29.999275203172942,29.999275203172942,30.124869411395174,-2.3368657211789876,0.0012118347236390935,0.0012118347236389389
854.0,30.261248,-2.337487,30.135649540103287,30.135649540103287,30.261230987262003,-2.3387313033671098,0.0012444196650065967,0.0012444196650065937
855.0,30.393578,-2.339266,30.26799151593794,30.26799151593794,30.393560610285338,-2.3405394624720937,0.0012735811988276878,0.0012735811988276874
856.0,30.522002,-2.340993,30.396427147157844,30.396427147157844,30.52198428340322,-2.3422920467121564,0.0012991675173608535,0.0012991675173608466
857.0,30.646641,-2.342669,30.521077435614227,30.521077435614227,30.64662299541302,-2.3439908346420912,0.0013219572558086335,0.0013219572558086196
858.0,30.767614,-2.344296,30.642061397127467,30.642061397127467,30.767595749307194,-2.3456375757850725,0.001341699919833362,0.0013416999198333592
859.0,30.888288,-2.34592,30.762746347093028,30.762746347093028,30.888269547963358,-2.347278145735572,0.001358271076298138,0.0013582710762981376
860.0,31.012002,-2.347584,30.88647156125946,30.88647156125946,31.011983360091136,-2.3489578212921662,0.0013739477388212443,0.001373947738821235
861.0,31.138669,-2.349288,31.013150046596326,31.013150046596326,31.1386502025413,-2.3506752816470446,0.0013874089925758697,0.0013874089925758652
862.0,31.268195,-2.351031,31.142687798736237,31.142687798736237,31.26817608112183,-2.3524291356301594,0.0013982636247406412,0.0013982636247406371
863.0,31.400492,-2.352811,31.274996799042363,31.274996799042363,31.400472986705477,-2.354218082224435,0.001407210677791393,0.0014072106777912262
864.0,31.535474,-2.354627,31.409991039367906,31.409991039367906,31.535454920371293,-2.35604085674333,0.0014139854747812707,0.001413985474781269
865.0,31.673056,-2.356477,31.547585502932463,31.547585502932463,31.67303687429922,-2.35789621723337,0.0014193460987107125,0.0014193460987107004
866.0,31.813156,-2.358362,31.687698209001493,31.687698209001493,31.81313687626038,-2.3597829721764607,0.0014211008562703535,0.0014211008562703465
867.0,31.955698,-2.36028,31.830253138207457,31.830253138207457,31.955678914877794,-2.3617000197659,0.0014201480125101032,0.0014201480125100986
868.0,32.100604,-2.362229,31.975172270291566,31.975172270291566,32.100584977780485,-2.3636462407044467,0.0014173683569120047,0.001417368356912002
869.0,32.2478,-2.364209,32.12238161192111,32.12238161192111,32.24778107912731,-2.3656205793451486,0.0014117061475654494,0.0014117061475654477
870.0,32.397216,-2.366219,32.27181115545971,32.27181115545971,32.39719721821263,-2.3676220429110137,0.0014031686162690724,0.001403168616269072
871.0,32.551833,-2.368299,32.42644216995653,32.42644216995653,32.55181439837477,-2.369690436360867,0.0013915606946172743,0.0013915606946172739
872.0,32.702428,-2.370325,32.577050820112554,32.577050820112554,32.702409608845464,-2.371702420551586,0.0013775433243629987,0.0013775433243629974
873.0,32.858094,-2.372419,32.73273092578713,32.73273092578713,32.85807585732645,-2.3737795294164488,0.0013606503774396062,0.001360650377439603
874.0,33.018886,-2.374582,32.89353749521273,32.89353749521273,33.01886814952058,-2.3759223177252706,0.0013404365871945456,0.001340436587194542
875.0,33.175438,-2.376688,33.050103679968046,33.050103679968046,33.175420467809126,-2.3780060296054604,0.0013181462053150682,0.0013181462053150266
876.0,33.337509,-2.378869,33.21218937275884,33.21218937275884,33.337491839680006,-2.3801606125589774,0.0012917265496576868,0.0012917265496576757
877.0,33.501883,-2.38108,33.37657825972845,33.37657825972845,33.50186623674261,-2.382343213905644,0.0012633251276733999,0.0012633251276733882
878.0,33.668489,-2.383321,33.54319934662597,33.54319934662597,33.668472671143086,-2.3845528778715646,0.0012319860884030046,0.001231986088403002
879.0,33.837257,-2.385592,33.71198264000763,33.71198264000763,33.83724115560114,-2.3867886726223424,0.0011967775106673814,0.001196777510667379
880.0,34.00812,-2.38789,33.88286110565328,33.88286110565328,34.008104661656745,-2.3890497160733037,0.0011598175009253171,0.0011598175009253132
881.0,34.181012,-2.390216,34.05576876254907,34.05576876254907,34.18099721382478,-2.391335150456359,0.001119248129302109,0.0011192481293021037
882.0,34.35587,-2.392569,34.23064260374588,34.23064260374588,34.35585581033333,-2.3936441675345885,0.0010752611655191274,0.0010752611655188535
883.0,34.532632,-2.394947,34.40742060561384,34.40742060561384,34.53261843248897,-2.395975982071486,0.0010290715139360657,0.0010290715139360648
884.0,34.71124,-2.39735,34.58604477572856,34.58604477572856,34.71122709229119,-2.3983298718115735,0.0009799568235709737,0.0009799568235709737
885.0,34.891635,-2.399777,34.766456105150134,34.766456105150134,34.89162278517828,-2.400705110687703,0.0009281910635738419,0.0009281910635738414
886.0,35.073761,-2.402227,34.948598585556944,34.948598585556944,35.0737495069601,-2.403101021570797,0.0008740971320081738,0.0008740971320081733
887.0,35.257565,-2.4047,35.13241922156383,35.13241922156383,35.257554265834024,-2.405516976107454,0.000817046621968248,0.0008170466219682456
888.0,35.442995,-2.407195,35.31786600457648,35.31786600457648,35.44298505668012,-2.407952367808315,0.000757433077361629,0.0007574330773616256
889.0,35.629998,-2.409711,35.50488592603903,35.50488592603903,35.629988874402166,-2.4104065857709474,0.0006956456290957651,0.0006956456290957625
890.0,35.818528,-2.412247,35.69343297702494,35.69343297702494,35.81851971275215,-2.4128791194109795,0.0006321737326196983,0.000632173732619692
891.0,36.008534,-2.414804,35.88345617478485,35.88345617478485,36.00852659205302,-2.415369401106577,0.0005654496343588921,0.0005654496343588849
892.0,36.203816,-2.417431,36.07875583562083,36.07875583562083,36.203809501418846,-2.4179272989075877,0.0004963414522581504,0.0004963414522580554
893.0,36.392798,-2.419974,36.26775493500059,36.26775493500059,36.392792407155945,-2.420401342965221,0.00042737956178172853,0.0004273795617816343
894.0,36.586966,-2.422586,36.46194049179401,36.46194049179401,36.58696134188394,-2.4229420635398613,0.00035609400790213554,0.0003560940079021346
895.0,36.782036,-2.42521,36.657028127765535,36.657028127765535,36.782032292781004,-2.425493499995319,0.0002835242332121175,0.0002835242332120956
896.0,36.972835,-2.427777,36.84784438240503,36.84784438240503,36.97283223945308,-2.4279881690714546,0.00021118711456520877,0.00021118711456520877
897.0,37.157903,-2.430267,37.0329291194929,37.0329291194929,37.157901167826296,-2.430407190537612,0.00014020250959379294,0.00014020250959379235
898.0,37.337418,-2.432682,37.21246035012193,37.21246035012193,37.33741707117415,-2.432753082610233,7.108867838831534e-05,7.108867838831326e-05
899.0,37.511554,-2.435025,37.386612098811085,37.386612098811085,37.51155395705396,-2.4350282844437565,3.2847245168551065e-06,3.284724516659902e-06
900.0,37.680477,-2.437298,37.55555037767656,37.55555037767656,37.680477821568196,-2.4372351066056788,6.289876011150833e-05,-6.289876011149863e-05
901.0,37.844352,-2.439502,37.71944018585197,37.71944018585197,37.844353648177645,-2.439375825275819,0.00012618548851491207,-0.00012618548851491126
902.0,38.003336,-2.441641,37.87843856221393,37.87843856221393,38.00333846103844,-2.441452593966247,0.00018842210662468433,-0.00018842210662467767
903.0,38.157581,-2.443715,38.03269749405532,38.03269749405532,38.15758423336061,-2.4434674837353367,0.0002475373828207018,-0.0002475373828207
904.0,38.307235,-2.445728,38.18236502080978,38.18236502080978,38.30723899095226,-2.4454224995823592,0.00030552648474157834,-0.00030552648474156154
905.0,38.452442,-2.447681,38.32758514353582,38.32758514353582,38.452446721923856,-2.4473195810408113,0.0003614498037434078,-0.00036144980374338745
906.0,38.59334,-2.449577,38.468495889464045,38.468495889464045,38.59334544100195,-2.4491605784713792,0.00041645707341957106,-0.000416457073419405
907.0,38.730065,-2.451416,38.60523324745524,38.60523324745524,38.73007112505847,-2.4509473058928704,0.0004687341276239077,-0.000468734127623801
908.0,38.862746,-2.4532,38.73792623269984,38.73792623269984,38.86275277783805,-2.4526814777521766,0.0005185665440193991,-0.0005185665440193978
909.0,38.991509,-2.454932,38.86670087288808,38.86670087288808,38.99151641598741,-2.4543647621236024,0.0005672863521090409,-0.0005672863521090337
910.0,39.116478,-2.456613,38.99168117125661,38.99168117125661,39.116486031970894,-2.455998794306699,0.0006142582081172806,-0.0006142582081172778
911.0,39.23777,-2.458244,39.11298413042689,39.11298413042689,39.237778618296744,-2.457585112654656,0.0006589437069228027,-0.000658943706922802
912.0,39.3555,-2.459828,39.23072477993177,39.23072477993177,39.355509194603165,-2.4591252250780133,0.0007028350672103623,-0.0007028350672103605
913.0,39.46978,-2.461365,39.34501511041734,39.34501511041734,39.469789741961,-2.460620595817188,0.0007444679262344156,-0.0007444679262344141
914.0,39.580716,-2.462857,39.45596113864727,39.45596113864727,39.58072626815621,-2.462072607647067,0.0007844595581493992,-0.0007844595581493978
915.0,39.688415,-2.464306,39.56366988132089,39.56366988132089,39.68842578078417,-2.4634826536773424,0.0008234169006896261,-0.0008234169006895359
916.0,39.792975,-2.465712,39.668239331267934,39.668239331267934,39.79298626438289,-2.464852006627881,0.0008600671406410349,-0.0008600671406410344
917.0,39.89449,-2.467078,39.76976351853962,39.76976351853962,39.89450174116861,-2.466181885438734,0.000896191476166244,-0.0008961914761662438
918.0,39.99304,-2.468403,39.86832242310719,39.86832242310719,39.99305218438741,-2.467473323414914,0.0009297564262501898,-0.0009297564262501286
919.0,40.088701,-2.46969,39.96399207889375,39.96399207889375,40.08871362162346,-2.468727300771478,0.0009627819638816798,-0.0009627819638816785
920.0,40.18502,-2.470985,40.06031978256051,40.06031978256051,40.18503304481866,-2.4699903181315817,0.0009947674032930788,-0.0009947674032929727
921.0,40.283509,-2.47231,40.15881769455625,40.15881769455625,40.28352248387676,-2.4712822403518944,0.001027848096367435,-0.001027848096367433
922.0,40.386475,-2.473695,40.26179300888016,40.26179300888016,40.386488933418875,-2.4726333971329533,0.0010616943003915352,-0.0010616943003915352
923.0,40.49393,-2.47514,40.36925772442312,40.36925772442312,40.493944390150574,-2.474044038141023,0.0010960563273693274,-0.0010960563273692595
924.0,40.608129,-2.476676,40.483467055414685,40.483467055414685,40.60814387236024,-2.475543888494332,0.0011322091893130111,-0.0011322091893130062
925.0,40.719744,-2.478178,40.59509216201348,40.59509216201348,40.71975934376734,-2.4770105038735797,0.0011675969494664123,-0.0011675969494661768
926.0,40.840141,-2.479797,40.71550005028231,40.71550005028231,40.840156828081504,-2.478593326216558,0.001203777847075662,-0.001203777847075552
927.0,40.964624,-2.481472,40.83999432308943,40.83999432308943,40.96464033169879,-2.480230790357658,0.0012413170830323748,-0.0012413170830323729
928.0,41.093064,-2.483199,40.968445938566084,40.968445938566084,41.09308082215003,-2.4819213324257916,0.0012777783121164015,-0.0012777783121163994
929.0,41.225338,-2.484978,41.10073190750724,41.10073190750724,41.2253553190173,-2.4836634750804323,0.0013146390046413397,-0.001314639004641339
930.0,41.364084,-2.486844,41.239490462169016,41.239490462169016,41.36410182325603,-2.4854921507720737,0.0013519667168612043,-0.0013519667168610183
931.0,41.503746,-2.488723,41.37916511146419,41.37916511146419,41.50376432418478,-2.487334291480609,0.0013888294090981872,-0.0013888294090981857
932.0,41.646933,-2.490649,41.522365074618556,41.522365074618556,41.64695181249394,-2.4892244363342924,0.0014246878772497433,-0.0014246878772497217
933.0,41.793546,-2.492621,41.668991349018526,41.668991349018526,41.7935652917497,-2.4911614535485946,0.001459673941473612,-0.0014596739414736084
934.0,41.943479,-2.494637,41.81893791624351,41.81893791624351,41.9434987504647,-2.493144125844736,0.0014930047971493147,-0.0014930047971493125
935.0,42.093533,-2.496655,41.96900550131417,41.96900550131417,42.09355319146292,-2.4951302828591815,0.0015248508303046212,-0.0015248508303046164
936.0,42.249735,-2.498756,42.125221648599386,42.125221648599386,42.24975562861293,-2.497199895562792,0.001556241163563721,-0.001556241163563718
937.0,42.408957,-2.500897,42.28445806283698,42.28445806283698,42.40897803765187,-2.4993117861373397,0.0015853534537026565,-0.0015853534537026547
938.0,42.571104,-2.503078,42.446619752539654,42.446619752539654,42.57112543254536,-2.5014649096035444,0.00161323277338939,-0.0016132327733893862
939.0,42.736086,-2.505296,42.61161668480057,42.61161668480057,42.73610778531324,-2.503658293103511,0.0016378517877636237,-0.0016378517877634103
940.0,42.903813,-2.507552,42.77935888374054,42.77935888374054,42.903835124927966,-2.505890970678929,0.001661176666671696,-0.0016611766666716943
941.0,43.074201,-2.509843,42.94976231411359,42.94976231411359,43.07422342037197,-2.508162061384207,0.0016810881306889656,-0.0016810881306889638
942.0,43.247165,-2.512169,43.122741984103975,43.122741984103975,43.247187684074625,-2.5104706773345993,0.0016984741514240401,-0.0016984741514240306
943.0,43.422626,-2.514528,43.29821887416926,43.29821887416926,43.42264890012122,-2.5128160159088035,0.0017121372445166403,-0.0017121372445165633
944.0,43.600506,-2.516919,43.476114978509315,43.476114978509315,43.60052906613908,-2.515197293520578,0.0017218609839518052,-0.0017218609839517868
945.0,43.780728,-2.519342,43.65635330351768,43.65635330351768,43.78075119173446,-2.5176137453089864,0.001728410290861949,-0.0017284102908619436
946.0,43.963221,-2.521795,43.83886282796556,43.83886282796556,43.96324425838495,-2.520064691502821,0.0017304648068888347,-0.0017304648068888343
947.0,44.147913,-2.524278,44.02357155888815,44.02357155888815,44.14793627577902,-2.5225494441875913,0.0017287125147056456,-0.00172871251470564
948.0,44.334734,-2.526789,44.21040947522022,44.21040947522022,44.33475722518333,-2.5250673464828446,0.0017218101644125364,-0.0017218101644125346
949.0,44.52362,-2.529328,44.39931258252877,44.39931258252877,44.523643114031245,-2.527617827150102,0.0017103290428945987,-0.0017103290428945976
950.0,44.714506,-2.531893,44.59021585986135,44.59021585986135,44.714528923078205,-2.530200305433719,0.0016928497754473825,-0.001692849775447381
951.0,44.907328,-2.534485,44.78305532564366,44.78305532564366,44.90735067240604,-2.5328142185414997,0.0016709352830269642,-0.0016709352830269568
952.0,45.105939,-2.537154,44.981684305070495,44.981684305070495,45.10596132663094,-2.535512274145848,0.0016418776625073692,-0.0016418776625073625
953.0,45.302492,-2.539795,45.17825509244017,45.17825509244017,45.30251389950726,-2.5381881926264658,0.0016069566030423924,-0.0016069566030423896
954.0,45.496821,-2.542406,45.372601676428005,45.372601676428005,45.49684239537506,-2.5408396807426006,0.0015664653772665825,-0.0015664653772665795
955.0,45.696805,-2.545093,45.572603770589,45.572603770589,45.69682578993444,-2.5435745603082855,0.00151858200922703,-0.0015185820092270296
956.0,45.898442,-2.547802,45.77425900926348,45.77425900926348,45.89846208452396,-2.546338614047318,0.0014635237731618175,-0.0014635237731618147
957.0,46.101681,-2.550532,45.97751638295404,45.97751638295404,46.10170026962783,-2.549131475541831,0.0014006570160059527,-0.0014006570160059364
958.0,46.306471,-2.553281,46.18232486811325,46.18232486811325,46.30648932145695,-2.55195278075363,0.0013283456034527581,-0.0013283456034526467
959.0,46.512763,-2.556039,46.38863528518453,46.38863528518453,46.51278009291747,-2.55479985236513,0.0012392655199075363,-0.0012392655199028023
960.0,46.720512,-2.558787,46.596402351909994,46.596402351909994,46.72052746559365,-2.557660472487882,0.0011266336672344076,-0.0011266336672306034
961.0,46.929672,-2.561508,46.8055798594751,46.8055798594751,46.929685433335685,-2.560519516848158,0.0009885744261224666,-0.0009885744261043368
962.0,47.140199,-2.564192,47.01612372348865,47.01612372348865,47.14021011752881,-2.5633613241176505,0.0008307502759334919,-0.0008307502759182774
963.0,47.352051,-2.566828,47.227991852626836,47.227991852626836,47.35205963212303,-2.566169713341128,0.0006583432530201355,-0.000658343253019316
964.0,47.569462,-2.569454,47.44541842927496,47.44541842927496,47.56946801273541,-2.5689825193472453,0.0004715189910375114,-0.0004715189910372679
965.0,47.779565,-2.571903,47.65553546233613,47.65553546233613,47.77956850362486,-2.5716189365137287,0.0002840850922164746,-0.0002840850922163956
966.0,47.995148,-2.574321,47.87113184737716,47.87113184737716,47.99514913620905,-2.5742249170033804,9.608971438390082e-05,-9.60897143823842e-05
967.0,48.212188,-2.576479,48.08818234771609,48.08818234771609,48.21218516470776,-2.576731048869826,0.0002520648163918921,0.0002520648163914724
968.0,48.432236,-2.57881,48.308242877700536,48.308242877700536,48.432232559175084,-2.5791350676535805,0.00032508586355077285,0.0003250858635504266
969.0,48.645492,-2.581034,48.52151069248304,48.52151069248304,48.64548920262063,-2.581317502467348,0.0002835162681819871,0.00028351626818139765
970.0,48.864739,-2.583242,48.740768951526064,48.740768951526064,48.8647376263243,-2.583393642556542,0.00015164877823286814,0.0001516487782325929
971.0,49.086898,-2.585564,48.96293966806435,48.96293966806435,49.08690009572715,-2.585307062359304,0.00025694618751547453,-0.0002569461875153605
972.0,49.301433,-2.58767,49.17748406234029,49.17748406234029,49.30143813984822,-2.5869567375350555,0.0007132809838616296,-0.0007132809838528879
973.0,49.52163,-2.589586,49.39768798731645,49.39768798731645,49.521637120776546,-2.5884309110166095,0.00115511093190615,-0.0011551109319057143
974.0,49.742428,-2.59111,49.61848960704971,49.61848960704971,49.74243525581914,-2.589669406884658,0.0014406113878772861,-0.0014406113878699847
975.0,49.959279,-2.592272,49.83534182965011,49.83534182965011,49.959285313696576,-2.5906356044285492,0.001636407751456773,-0.001636407751456504
976.0,50.174741,-2.5927,50.050802224997156,50.050802224997156,50.1747445637666,-2.5913339654661294,0.00136603918251233,-0.0013660391825080112
977.0,50.39838,-2.59314,50.27443979456242,50.27443979456242,50.39838169937117,-2.5917659170414398,0.0013740840093924395,-0.0013740840093906602
978.0,50.620539,-2.592919,50.49659693137142,50.49659693137142,50.6205387870776,-2.591882214727847,0.0010367852940168295,-0.0010367852940164034
979.0,50.843373,-2.592351,50.719430083131435,50.719430083131435,50.843371815015566,-2.591668078020746,0.0006829230073265027,-0.0006829230073196348
980.0,51.071458,-2.591486,50.94751568599649,50.94751568599649,51.07145665396847,-2.59108740158858,0.00039860068412824536,-0.00039860068412744934
981.0,51.290463,-2.590107,51.166524294755575,51.166524294755575,51.29046330964047,-2.5901682292671437,6.123005007478347e-05,6.123005005534725e-05
982.0,51.51585,-2.587899,51.39192133822014,51.39192133822014,51.51585637763841,-2.588834407865195,0.0009354296064053327,0.0009354296064049971
983.0,51.739756,-2.585034,51.61584564018261,51.61584564018261,51.73977394581277,-2.58710183605144,0.0020679139217657065,0.0020679139217110788
984.0,51.964585,-2.581679,51.84070174096926,51.84070174096926,51.96461957434909,-2.584935265855747,0.0032564494021740603,0.003256449402148722
985.0,52.189852,-2.578042,52.06600346377207,52.06600346377207,52.18990604848773,-2.5823172366596,0.004275578292420184,0.004275578292419075
986.0,52.415713,-2.573838,52.29191111999988,52.29191111999988,52.41579249122283,-2.5792243794642795,0.00538696599095645,0.005386965990950482
987.0,52.642641,-2.568879,52.518902677395445,52.518902677395445,52.64275548534252,-2.575626296532705,0.0067482677328262386,0.006748267732778141
988.0,52.869573,-2.563083,52.74591982159847,52.74591982159847,52.86973539538838,-2.571517470053043,0.00843603327031451,0.008436033270313214
989.0,53.097392,-2.556871,52.973840195040765,52.973840195040765,53.09760812507991,-2.5668600116630427,0.009991349461137167,0.009991349461131633
990.0,53.32331,-2.550577,53.19986890451091,53.19986890451091,53.323577778590774,-2.5616958429099945,0.01112206694058307,0.011122066940582912
991.0,53.551472,-2.543734,53.428160822964216,53.428160822964216,53.55179630198257,-2.555909804599602,0.012180122717919626,0.012180122717893944
992.0,53.780285,-2.536634,53.657116049744296,53.657116049744296,53.78066206864331,-2.549512366172081,0.012883885129260303,0.012883885129182038
993.0,54.009731,-2.529334,53.88671373289561,53.88671373289561,54.01015195127631,-2.5424797252718845,0.01315246337766774,0.013152463377660248
994.0,54.239638,-2.521704,54.116784421306654,54.116784421306654,54.24009412701335,-2.5347931483623327,0.013097093444862531,0.013097093444826471
995.0,54.468872,-2.513407,54.346206651669455,54.346206651669455,54.46936530636013,-2.526471473668537,0.01307378382109984,0.013073783821049501
996.0,54.699752,-2.50424,54.5773080838223,54.5773080838223,54.70028878938837,-2.517406262877997,0.01317720080366057,0.013177200803658926
997.0,54.929272,-2.49478,54.80706306769955,54.80706306769955,54.92983836794857,-2.507695280637085,0.012927693011045552,0.012927693011045181
998.0,55.159489,-2.48473,55.037539430650895,55.037539430650895,55.16007711971708,-2.497234489407149,0.012518312191950124,0.012518312191926404
999.0,55.390062,-2.474325,55.26838523380188,55.26838523380188,55.3906500299648,-2.4860152195478906,0.011704999458239735,0.011704999458236219
1000.0,55.621121,-2.463293,55.499743151622575,55.499743151622575,55.62169598246441,-2.474006658763331,0.010729076797724679,0.010729076797627657
1001.0,55.853039,-2.451606,55.73198767501574,55.73198767501574,55.85358496066845,-2.46116265337326,0.009572235723598199,0.00957223572359496
1002.0,56.084961,-2.439047,55.964278913987236,55.964278913987236,56.08547423520416,-2.447505076827805,0.008473634049204766,0.008473634049202117
1003.0,56.334367,-2.424968,56.214107468488905,56.214107468488905,56.33481406882795,-2.4318885175182294,0.006934942916639632,0.006934942916637366
1004.0,56.54695,-2.41246,56.42707328451126,56.42707328451126,56.547313201612056,-2.4177989769545167,0.005351316691419112,0.005351316691267735
1005.0,56.779113,-2.398323,56.6596733503875,56.6596733503875,56.77934657884434,-2.4015743146649267,0.0032596941768959393,0.00325969417689564
1006.0,57.011739,-2.383706,56.892752140184186,56.892752140184186,57.011793200946094,-2.3844213729626773,0.0007174233187506809,0.0007174233187345721
1007.0,57.244687,-2.367781,57.12623228667884,57.12623228667884,57.24457053061515,-2.3663209990755174,0.0014646391422794157,-0.0014646391422785641
1008.0,57.477946,-2.350878,57.360083031179556,57.360083031179556,57.477643146349436,-2.3472616742449093,0.0036289850234731765,-0.0036289850234709565
1009.0,57.711155,-2.33332,57.59392159232115,57.59392159232115,57.710628305705704,-2.3273035879880406,0.0060394221890253535,-0.006039422188917358
1010.0,57.944403,-2.315322,57.827818979866485,57.827818979866485,57.94359689772083,-2.306481343344761,0.008877331298330057,-0.008877331298287409
1011.0,58.177196,-2.29649,58.061320870740644,58.061320870740644,58.17609717231282,-2.284878013083975,0.011663861385666519,-0.011663861385664016
1012.0,58.410426,-2.276749,58.295327036540336,58.295327036540336,58.40902602520535,-2.262450612311261,0.014366760940558006,-0.014366760940556837
1013.0,58.643894,-2.256212,58.52963308096788,58.52963308096788,58.64218106740057,-2.2392556417610887,0.017042658912754624,-0.01704265891252183
1014.0,58.87777,-2.234717,58.76442843375926,58.76442843375926,58.87575227208033,-2.2153117024077043,0.019509915443265646,-0.019509915442672634
1015.0,59.112188,-2.212298,58.99984870161364,58.99984870161364,59.109876254880604,-2.190641285424003,0.02177974866070029,-0.021779748660655067
1016.0,59.346526,-2.188738,59.2353034558626,59.2353034558626,59.34396812169258,-2.1653448518678524,0.023532575740197483,-0.023532575739953383
1017.0,59.578903,-2.164385,59.468891723791785,59.468891723791785,59.57614153450051,-2.139674626349687,0.024864196299959854,-0.02486419629995982
1018.0,59.812995,-2.138716,59.70432975946476,59.70432975946476,59.8100934244176,-2.113263268573813,0.025617585325592114,-0.025617585325451966
