time_s,speed_mps,steering_rad
39.4,3.200000000,0.018488768
39.5,3.200000000,-0.026881139
39.6,3.200000000,-0.069532247
39.7,3.200000000,-0.104916597
39.8,3.200000000,-0.129201301
39.9,3.200000000,-0.139693694
40.0,3.200000000,-0.135153429
40.1,3.200000000,-0.115954195
40.2,3.200000000,-0.084072900
40.3,3.200000000,-0.042902487
40.4,3.200000000,0.003096101
40.5,3.200000000,0.048868786
40.6,3.200000000,0.089320667
40.7,3.200000000,0.119885973
40.8,3.200000000,0.137051819
40.9,3.200000000,0.138774954
41.0,3.200000000,0.124740913
41.1,3.200000000,0.096431303
41.2,3.200000000,0.056985985
41.3,3.200000000,0.010870268
41.4,3.200000000,-0.036619704
41.5,3.200000000,-0.079960082
41.6,3.200000000,-0.114043107
41.7,3.200000000,-0.134786626
41.8,3.200000000,-0.139635957
41.9,3.200000000,-0.127895171
42.0,3.200000000,-0.100843263
42.1,3.200000000,-0.061615181
42.2,3.200000000,-0.014855589
42.3,3.200000000,0.033818800
42.4,3.200000000,0.078487841
42.5,3.200000000,0.113648902
42.6,3.200000000,0.134902516
42.7,3.200000000,0.139516577
42.8,3.200000000,0.126795382
42.9,3.200000000,0.098201861
43.0,3.200000000,0.057210870
43.1,3.200000000,0.008904798
43.2,3.200000000,-0.040644064
43.3,3.200000000,-0.085131193
43.4,3.200000000,-0.118824003
43.5,3.200000000,-0.137309939
43.6,3.200000000,-0.138089973
43.7,3.200000000,-0.120935986
43.8,3.200000000,-0.087958938
43.9,3.200000000,-0.043371122
44.0,3.200000000,0.007034205
44.1,3.200000000,0.056624194
44.2,3.200000000,0.098795708
44.3,3.200000000,0.127859366
44.4,3.200000000,0.139819620
44.5,3.200000000,0.132942565
44.6,3.200000000,0.108028685
44.7,3.200000000,0.068345566
44.8,3.200000000,0.019220938
44.9,3.200000000,-0.032656690
45.0,3.200000000,-0.080140498
45.1,3.200000000,-0.116610596
45.2,3.200000000,-0.136906431
45.3,3.200000000,-0.138074011
45.4,3.200000000,-0.119817779
45.5,3.200000000,-0.084585476
45.6,3.200000000,-0.037264540
45.7,3.200000000,0.015476462
45.8,3.200000000,0.066115758
45.9,3.200000000,0.107348557
46.0,3.200000000,0.133147912
46.1,3.200000000,0.139661485
46.2,3.200000000,0.125808878
46.3,3.200000000,0.093484190
46.4,3.200000000,0.047323978
